"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"0500000US22077","Pointe Coupee Parish, Louisiana","8888","267","46158","3540","65.5","1.5","56555","4221","32.8","1.4","24335","3756","0.4","0.3","43750","47981","0.1","0.1","51875","84963","0.0","0.4","-","**","0.3","0.3","-","**","0.9","0.6","47031","43118","1.3","0.6","19063","17250","64.8","1.5","56890","4607","1.3","0.8","47563","14389","25.2","1.8","57500","7840","44.2","1.7","51994","7837","29.4","1.5","27474","2879","5892","297","60530","4123","35.3","2.4","60488","5705","64.7","2.4","60600","6765","70.0","3.4","75587","2557","19.6","3.0","30852","7029","10.4","2.8","44810","12965","2996","295","22361","3150","56.4","4.5","17240","4355","50.6","4.4","16702","1197","5.8","2.5","48125","37767","43.6","4.5","25879","4601","36.2","4.9","23750","3883","7.4","3.3","43043","16351","34.6","(X)","(X)","(X)","33.2","(X)","(X)","(X)","35.1","(X)","(X)","(X)",
"0500000US22079","Rapides Parish, Louisiana","47704","700","41305","1555","67.8","0.8","48650","2500","29.1","0.8","27176","1689","0.7","0.2","46563","23645","1.2","0.2","49531","36776","0.1","0.1","-","**","0.3","0.1","75179","66122","0.9","0.2","38194","18677","2.0","0.3","47758","7439","66.1","0.8","48781","2699","3.3","0.6","22736","6542","31.1","0.9","43699","3234","40.6","1.0","47668","3640","25.0","0.7","32245","1982","31522","746","52049","2073","43.9","1.5","45131","4074","56.1","1.5","56137","2213","67.8","1.7","67503","2762","25.0","1.6","25795","2117","7.2","0.9","37232","4482","16182","639","23552","1782","56.6","2.4","21471","1915","52.4","2.1","20651","2011","4.2","1.2","39028","12887","43.4","2.4","28421","3031","36.6","2.4","24593","4761","6.8","1.4","42978","5529","28.1","(X)","(X)","(X)","28.7","(X)","(X)","(X)","26.0","(X)","(X)","(X)",
"0500000US22081","Red River Parish, Louisiana","3382","160","37681","4823","63.2","3.0","45996","5459","35.7","2.9","25110","6638","0.3","0.2","-","**","0.0","1.0","-","**","0.0","1.0","-","**","0.6","0.7","-","**","0.2","0.3","22000","7008","0.7","0.6","-","**","63.0","3.0","45890","5383","2.7","1.3","20774","8422","29.7","2.6","48673","4035","37.7","2.5","42109","6232","29.9","2.1","22924","4873","2325","188","47557","5684","37.6","4.1","49510","4556","62.4","4.1","44226","6318","62.0","5.3","60188","11530","25.3","4.7","23272","4133","12.7","3.8","40938","25137","1057","180","17772","3652","55.9","8.2","12163","2858","52.9","7.7","11528","2625","3.0","2.9","45278","47345","44.1","8.2","39583","19553","37.2","8.9","28875","19562","6.9","5.7","68558","6533","38.3","(X)","(X)","(X)","38.2","(X)","(X)","(X)","38.6","(X)","(X)","(X)",
"0500000US22083","Richland Parish, Louisiana","7676","226","38708","4227","66.7","1.6","49340","3522","33.0","1.6","22116","4791","0.0","0.4","-","**","0.1","0.1","-","**","0.0","0.4","-","**","0.0","0.4","-","**","0.2","0.2","44250","48994","0.8","0.6","22339","38390","65.9","1.8","49916","3591","4.0","1.5","19698","9800","29.3","2.0","41657","6108","41.3","2.0","49485","4366","25.3","1.6","25394","3602","5681","298","45403","3328","40.6","3.5","41662","5024","59.4","3.5","47292","2452","67.6","3.7","55998","3923","25.1","2.9","18960","1878","7.3","2.2","40709","11760","1995","241","19939","2748","54.1","5.8","18533","2312","49.8","5.8","17935","2408","4.3","2.3","34444","25148","45.9","5.8","22966","5147","42.5","6.0","21696","6447","3.4","2.1","68594","23113","39.4","(X)","(X)","(X)","42.9","(X)","(X)","(X)","27.9","(X)","(X)","(X)",
"0500000US22085","Sabine Parish, Louisiana","9174","279","36513","3043","73.1","1.3","43116","3582","15.3","1.1","20918","1914","7.1","0.8","31897","5898","0.2","0.2","28125","31076","0.1","0.1","-","**","0.7","0.4","45625","70231","3.5","0.7","27857","8583","3.1","0.5","25781","9417","72.0","1.3","43750","3698","2.1","0.6","16250","6703","29.4","1.7","44884","8127","37.4","1.5","43165","5995","31.2","1.7","25228","2155","6097","270","48341","2995","39.0","1.8","47026","7627","61.0","1.8","48839","3364","71.7","2.5","61881","4217","22.0","2.0","19303","1745","6.3","1.5","42731","3434","3077","237","19801","2015","48.1","3.4","15063","1782","45.5","3.3","14707","1860","2.6","1.1","23250","16209","51.9","3.4","25977","2292","43.2","3.8","24078","3387","8.7","2.9","65089","39128","31.5","(X)","(X)","(X)","31.2","(X)","(X)","(X)","31.2","(X)","(X)","(X)",
"0500000US22087","St. Bernard Parish, Louisiana","14051","275","44706","2279","76.8","1.2","49744","3273","19.4","1.1","33052","3071","0.3","0.2","43958","24775","2.0","0.4","32667","2807","0.0","0.2","-","**","0.4","0.3","57841","100527","1.1","0.5","37228","13670","8.5","0.9","32964","6118","69.3","1.4","52512","3108","4.7","1.2","25633","2455","38.7","1.5","51463","3264","40.4","1.5","48672","4852","16.2","1.0","31500","2977","10103","355","49953","3204","47.3","2.2","43843","3337","52.7","2.2","54954","4156","64.9","2.4","62558","3134","27.1","2.5","27352","4259","8.0","1.4","50817","5429","3948","272","31083","3500","42.7","4.3","23346","4036","35.3","4.1","18676","2078","7.4","2.2","53000","24803","57.3","4.3","36533","5173","41.9","4.8","30528","5862","15.4","3.7","61339","8647","54.8","(X)","(X)","(X)","58.3","(X)","(X)","(X)","43.6","(X)","(X)","(X)",
"0500000US22089","St. Charles Parish, Louisiana","18421","315","57785","2514","72.6","1.2","69918","4389","24.8","1.3","34846","9107","0.2","0.1","21250","147686","0.8","0.2","70972","32036","0.0","0.1","-","**","1.0","0.6","56458","1782","0.6","0.3","67292","39239","4.0","0.5","59893","6974","69.5","1.1","70430","4421","2.4","0.9","29591","34155","33.1","1.4","66391","7142","44.9","1.4","66995","6288","19.6","0.9","35489","2514","13698","487","66915","5126","47.3","1.9","69604","7913","52.7","1.9","65877","4684","68.8","2.4","90366","5167","25.6","2.5","30172","5570","5.6","1.1","59459","14869","4723","455","32830","2998","48.5","4.8","24640","6010","44.0","5.0","21822","6131","4.6","1.8","68646","10471","51.5","4.8","45086","6090","37.5","4.7","33083","5111","14.0","4.0","77344","14445","33.0","(X)","(X)","(X)","31.6","(X)","(X)","(X)","34.2","(X)","(X)","(X)",
"0500000US22091","St. Helena Parish, Louisiana","4155","222","35262","6238","48.5","3.5","50212","8549","48.4","4.1","28134","4014","1.0","1.7","-","**","0.0","0.8","-","**","0.0","0.8","-","**","0.0","0.1","-","**","2.0","1.6","12043","15027","0.1","0.1","-","**","48.5","3.5","50192","8656","3.6","2.0","24485","48548","26.1","3.1","57794","18908","42.4","2.8","30000","11238","27.9","2.7","31111","4446","2917","319","41144","4066","36.1","5.5","39758","13432","63.9","5.5","41214","3935","61.9","7.2","56140","5135","33.1","6.5","23201","6278","5.0","2.7","31296","11628","1238","241","14321","4285","49.7","7.7","12215","2747","46.9","8.3","12116","2587","2.7","2.8","32500","64863","50.3","7.7","16354","19545","49.4","7.7","15208","21999","1.0","1.3","-","**","34.0","(X)","(X)","(X)","35.7","(X)","(X)","(X)","27.0","(X)","(X)","(X)",
"0500000US22093","St. James Parish, Louisiana","7925","165","53259","4082","52.4","1.6","68910","4095","46.8","1.6","34334","5292","0.4","0.5","-","**","0.1","0.2","-","**","0.0","0.4","-","**","0.2","0.2","-","**","0.2","0.2","-","**","2.2","1.0","26495","45010","51.1","1.6","69647","4107","2.4","1.1","30870","18798","28.9","1.7","62629","8593","44.1","2.0","64190","6131","24.7","1.2","33316","4255","6045","249","62156","4825","38.6","2.8","69583","6381","61.4","2.8","54817","6503","64.0","3.5","80444","6522","31.3","3.3","25961","2415","4.7","1.6","41892","9876","1880","248","27344","6614","50.4","7.5","20440","3514","46.2","6.9","19547","3371","4.1","3.5","61330","916","49.6","7.5","41558","8960","47.1","7.5","40753","11602","2.5","2.2","113906","115520","32.1","(X)","(X)","(X)","33.8","(X)","(X)","(X)","26.4","(X)","(X)","(X)",
"0500000US22095","St. John the Baptist Parish, Louisiana","15444","377","50716","1977","49.1","1.5","57753","3741","48.1","1.6","45065","4808","0.1","0.1","-","**","0.5","0.5","46674","30125","0.2","0.4","-","**","0.5","0.3","64453","99891","1.5","0.8","78542","136062","3.7","0.6","58409","12280","45.8","1.3","57815","4316","1.6","0.7","36650","14418","32.4","1.6","56250","6628","45.7","1.6","59054","3949","20.2","1.2","32041","4039","11372","456","56868","3480","42.3","2.7","55904","6923","57.7","2.7","57514","5138","66.0","2.9","73482","4390","27.5","2.8","34954","5923","6.5","1.6","42604","12464","4072","378","27008","6265","50.2","4.2","24286","2458","44.3","4.8","22526","4391","6.0","2.8","50625","9088","49.8","4.2","36765","8276","40.0","4.9","34219","13570","9.8","4.0","50494","21346","33.1","(X)","(X)","(X)","34.0","(X)","(X)","(X)","27.8","(X)","(X)","(X)",
"0500000US22097","St. Landry Parish, Louisiana","30664","391","33928","1877","59.9","1.0","44996","2970","38.3","1.0","19903","2086","0.1","0.1","-","**","0.4","0.1","30208","45475","0.0","0.1","-","**","0.2","0.2","21563","68181","1.2","0.4","43704","14416","1.3","0.3","48224","30618","58.9","1.0","44903","2865","4.4","0.7","19781","5163","30.3","1.1","43600","3682","40.6","1.0","41324","4708","24.7","0.8","22533","1992","20964","531","45711","2234","44.1","1.7","44531","5970","55.9","1.7","46320","2600","64.8","1.8","63741","4498","27.7","1.8","17448","1652","7.5","1.1","24491","7244","9700","454","15990","1308","52.3","2.6","13631","840","47.2","2.9","12659","814","5.1","1.3","39770","9527","47.7","2.6","20006","2800","41.6","2.5","18566","2698","6.2","1.7","31803","7498","41.1","(X)","(X)","(X)","44.9","(X)","(X)","(X)","30.9","(X)","(X)","(X)",
"0500000US22099","St. Martin Parish, Louisiana","18834","477","42948","3373","68.3","1.5","53536","3326","29.4","1.5","28888","3314","0.3","0.2","77857","77818","0.7","0.4","13534","20094","0.0","0.2","-","**","0.5","0.4","33699","3191","0.8","0.4","48125","24811","0.9","0.4","37857","14209","67.9","1.6","53540","3343","1.9","0.8","21690","8263","34.3","1.7","50680","4186","41.8","1.7","55429","4145","22.0","1.4","23756","2272","13295","522","52892","4038","44.0","2.5","50758","7234","56.0","2.5","54315","6450","70.3","2.5","69860","4440","24.1","2.2","25502","3827","5.6","1.4","50060","20449","5539","450","24004","3284","47.0","5.4","18439","2409","41.5","5.5","16665","1842","5.5","1.9","39922","39625","53.0","5.4","34720","7834","46.4","4.8","31339","9002","6.5","2.2","49609","7353","38.4","(X)","(X)","(X)","39.0","(X)","(X)","(X)","34.4","(X)","(X)","(X)",
"0500000US22101","St. Mary Parish, Louisiana","20183","371","41956","1644","64.4","1.1","49792","3079","29.3","1.1","25274","2338","1.4","0.3","56667","11277","1.5","0.4","49614","10225","0.0","0.2","-","**","1.5","0.5","43125","33943","2.0","0.5","33850","11323","4.8","0.7","38889","11477","61.6","1.1","50639","1981","4.1","0.7","29596","5871","31.3","1.2","46979","2860","40.2","1.3","51904","2266","24.5","1.0","24771","1949","13972","407","49760","2282","44.0","2.1","46084","3944","56.0","2.1","51682","2258","62.9","2.4","65766","3453","27.2","2.2","22001","2388","9.8","1.9","38311","5940","6211","366","23737","3292","49.6","4.2","18425","2081","43.0","4.2","16578","1775","6.6","2.1","35917","9805","50.4","4.2","31486","9080","40.7","4.2","24696","6500","9.7","2.4","57937","11673","30.3","(X)","(X)","(X)","31.5","(X)","(X)","(X)","25.2","(X)","(X)","(X)",
"0500000US22103","St. Tammany Parish, Louisiana","87975","835","61942","1639","86.0","0.5","65764","1906","10.5","0.4","39591","2892","0.5","0.1","28750","9948","1.0","0.1","88250","28032","0.0","0.1","79167","39015","0.8","0.2","43642","9471","1.2","0.2","29847","24124","3.9","0.3","48036","7227","82.9","0.5","66493","1998","2.0","0.4","33321","2403","31.4","0.6","67591","2705","44.5","0.7","71307","2252","22.2","0.5","41512","2506","64017","882","73847","2204","42.1","1.1","77862","3520","57.9","1.1","72074","2036","76.2","1.2","87764","1979","17.4","1.0","36096","3005","6.4","0.7","47172","11263","23958","1011","34190","1780","52.9","2.1","27054","1570","45.3","1.8","24579","1474","7.6","1.4","44683","8616","47.1","2.1","41422","2383","36.5","2.4","36922","2589","10.6","1.6","64054","10025","31.4","(X)","(X)","(X)","31.5","(X)","(X)","(X)","29.7","(X)","(X)","(X)",
"0500000US22105","Tangipahoa Parish, Louisiana","45027","724","40721","1973","69.6","1.1","50166","3096","28.0","1.1","25656","2399","0.3","0.2","32244","7308","0.5","0.2","41587","53199","0.0","0.1","-","**","0.2","0.2","33452","72246","1.3","0.4","27961","13586","3.1","0.4","28934","8768","67.0","1.1","51021","2982","5.7","0.8","16328","2433","34.4","1.0","47688","3335","39.5","1.0","49423","5717","20.5","0.8","30352","2574","30663","850","52502","3063","41.9","1.6","48076","5461","58.1","1.6","54300","2753","66.8","2.0","68196","2770","25.5","1.6","22341","2054","7.6","1.3","33793","5104","14364","760","23008","1606","49.5","2.8","19711","1221","43.2","2.9","19012","1206","6.3","1.5","31090","14159","50.5","2.8","29170","3708","39.0","2.8","25559","3458","11.5","2.0","53991","9321","31.2","(X)","(X)","(X)","31.8","(X)","(X)","(X)","27.1","(X)","(X)","(X)",
"0500000US22107","Tensas Parish, Louisiana","1936","161","26178","2598","49.9","2.9","36276","7652","49.9","2.9","16747","2481","0.0","1.7","-","**","0.0","1.7","-","**","0.0","1.7","-","**","0.2","0.2","-","**","0.0","1.7","-","**","1.1","0.6","19500","32709","49.2","2.9","36524","9495","1.7","1.4","14583","15041","19.6","4.2","27688","8635","44.6","4.0","28710","5007","34.1","2.9","22154","3302","1167","150","34816","3125","32.7","5.9","22656","5597","67.3","5.9","41012","7767","61.3","6.1","46328","9564","32.4","6.3","18778","2582","6.3","3.1","27083","27439","769","98","16033","1478","59.6","6.8","15723","1272","55.7","6.5","15602","1242","3.9","3.6","25526","21529","40.4","6.8","17734","6365","36.0","6.6","15250","6025","4.4","3.6","51000","25629","38.1","(X)","(X)","(X)","43.0","(X)","(X)","(X)","27.7","(X)","(X)","(X)",
"0500000US22109","Terrebonne Parish, Louisiana","39635","529","49932","2135","74.8","1.1","56485","1836","17.7","1.1","30469","3761","4.6","0.7","46157","14582","0.9","0.2","46958","3745","0.0","0.1","-","**","0.8","0.3","34205","45015","1.2","0.4","36591","20509","3.2","0.5","56530","11251","72.6","1.1","56450","1909","4.5","0.8","39888","10376","34.4","1.1","57702","5928","40.0","1.2","56147","3298","21.1","0.8","31707","1959","28310","712","58934","4028","44.8","1.6","59351","4824","55.2","1.6","58568","4906","69.3","1.9","76035","2557","21.2","1.8","26441","2733","9.5","1.2","46613","5421","11325","684","26940","2861","47.4","3.2","20491","2001","40.0","3.1","18023","2067","7.4","1.8","44250","14006","52.6","3.2","36602","4371","41.3","2.9","31975","4315","11.3","2.0","50958","24161","33.4","(X)","(X)","(X)","34.1","(X)","(X)","(X)","27.8","(X)","(X)","(X)",
"0500000US22111","Union Parish, Louisiana","8712","264","35115","2842","74.7","1.6","43140","5059","24.2","1.6","17250","3462","0.1","0.2","-","**","0.0","0.1","-","**","0.1","0.2","-","**","0.3","0.3","45625","3727","0.5","0.3","20357","17707","3.2","0.7","30380","26511","72.0","1.7","45179","5641","3.3","1.1","20481","6812","28.1","1.7","31777","7129","40.2","2.0","42071","3648","28.3","1.3","31746","3157","6028","265","46047","3644","39.2","3.0","29883","10882","60.8","3.0","50762","3953","73.7","3.6","56773","3660","22.0","3.2","14508","2587","4.3","1.7","20648","19770","2684","231","20192","3521","48.7","4.9","14588","2226","45.0","4.5","14137","1385","3.7","1.9","33977","22738","51.3","4.9","27646","5605","43.1","5.4","24077","4807","8.2","4.0","46528","9491","22.7","(X)","(X)","(X)","24.4","(X)","(X)","(X)","18.4","(X)","(X)","(X)",
"0500000US22113","Vermilion Parish, Louisiana","21623","403","47344","2955","84.3","1.1","50330","2123","12.4","1.1","23819","3749","0.4","0.2","54792","169214","1.7","0.3","77813","36632","0.0","0.1","-","**","0.1","0.2","-","**","1.1","0.6","12119","22262","1.8","0.5","40426","24085","82.7","1.0","50579","2071","4.8","1.1","29813","10358","31.6","1.6","64775","5917","41.0","1.5","50696","4906","22.6","1.0","27404","2641","15415","480","57275","4525","45.0","2.3","60568","5215","55.0","2.3","54406","4648","70.1","2.7","70896","6580","21.7","2.5","26334","3488","8.2","1.8","41500","3002","6208","457","20181","2398","54.2","3.8","16665","1830","45.3","3.5","14776","1446","8.9","3.0","47768","20450","45.8","3.8","25932","6464","37.7","4.0","23070","4608","8.1","2.4","55469","18543","26.7","(X)","(X)","(X)","27.9","(X)","(X)","(X)","23.1","(X)","(X)","(X)",
"0500000US22115","Vernon Parish, Louisiana","18112","384","46867","1208","79.5","1.0","47123","1436","14.1","0.9","44693","3160","1.4","0.3","45476","18018","1.7","0.4","60125","23478","0.4","0.2","89076","66239","0.9","0.4","49712","7065","2.0","0.5","45694","8806","6.9","0.7","47109","5447","74.4","0.9","47287","1586","9.1","0.8","38188","5430","42.5","1.0","49831","2184","30.2","0.8","54907","3523","18.1","0.8","33121","2133","13341","352","52030","2095","51.5","1.4","49372","1367","48.5","1.4","55777","2991","77.5","1.7","59730","2193","17.6","1.6","25255","2859","4.9","0.9","49037","3634","4771","245","30856","2617","48.1","2.9","22831","2058","41.1","3.0","20839","1748","7.0","2.0","44702","7862","51.9","2.9","39137","2223","45.3","2.9","37965","3351","6.7","1.9","44261","8684","35.0","(X)","(X)","(X)","35.7","(X)","(X)","(X)","31.0","(X)","(X)","(X)",
"0500000US22117","Washington Parish, Louisiana","17589","429","31750","1948","70.2","1.5","35088","2278","27.9","1.5","21508","2607","0.4","0.4","16490","92530","0.3","0.3","9070","35165","0.1","0.1","-","**","0.3","0.3","35670","38277","0.8","0.3","85313","25773","1.0","0.5","61250","80880","69.4","1.5","34915","2227","4.3","1.1","21991","15234","29.0","1.6","37310","5262","40.4","1.6","33063","3072","26.4","1.1","25231","3648","11774","541","41390","2338","38.3","2.6","46124","7858","61.7","2.6","40229","3229","65.9","2.8","52164","3386","27.2","2.5","24250","3740","6.9","1.6","20286","5676","5815","434","14603","1920","53.2","4.6","13398","1830","50.1","4.4","13047","1852","3.1","1.7","48125","40610","46.8","4.6","16997","3995","42.0","4.7","15596","4047","4.8","1.7","30433","14282","29.9","(X)","(X)","(X)","31.6","(X)","(X)","(X)","24.6","(X)","(X)","(X)",
"0500000US22119","Webster Parish, Louisiana","15831","375","35292","2347","64.9","1.2","45805","3542","33.5","1.2","21452","3173","0.7","0.3","48295","143336","0.2","0.1","67688","99557","0.0","0.2","-","**","0.2","0.2","-","**","0.5","0.2","18571","39041","0.8","0.3","33676","13724","64.3","1.2","46190","3588","3.3","0.9","20875","10917","28.2","1.4","40420","4673","39.2","1.6","41086","4234","29.3","1.3","27970","2795","10276","427","45648","2568","39.3","2.6","38344","3420","60.7","2.6","52080","3415","66.9","2.9","62768","5907","25.3","2.3","22602","2103","7.8","1.7","26610","6420","5555","414","20381","2159","54.1","3.6","16831","2748","48.7","3.4","14885","2544","5.4","2.5","31308","10857","45.9","3.6","24081","4089","40.7","3.8","21966","3639","5.2","2.0","50985","11582","33.0","(X)","(X)","(X)","34.0","(X)","(X)","(X)","30.9","(X)","(X)","(X)",
"0500000US22121","West Baton Rouge Parish, Louisiana","9030","200","49202","3341","62.9","1.9","65161","4794","36.0","1.8","26779","4408","0.1","0.1","-","**","0.4","0.1","53750","30884","0.0","0.4","-","**","0.5","0.5","22917","169799","0.2","0.3","23269","11452","1.6","0.7","66307","20846","61.5","1.9","64834","5539","3.4","1.1","36786","11321","35.7","2.0","54276","10067","40.4","1.9","64205","6170","20.5","1.3","30609","3886","6448","297","64487","4633","45.3","3.2","58656","15149","54.7","3.2","65369","9399","66.7","3.6","88080","10725","24.9","3.1","22627","2958","8.4","2.3","66563","17824","2582","253","26706","3253","55.8","6.0","22015","5109","45.9","6.4","19831","5017","9.9","4.1","44728","39624","44.2","6.0","41107","11982","37.3","5.9","39318","15938","6.9","3.5","94545","48644","37.2","(X)","(X)","(X)","37.3","(X)","(X)","(X)","32.8","(X)","(X)","(X)",
"0500000US22123","West Carroll Parish, Louisiana","4216","175","31843","4048","87.4","2.4","35620","4096","11.2","2.3","19450","1857","0.3","0.4","-","**","0.0","0.1","-","**","0.0","0.8","-","**","0.1","0.2","-","**","0.9","0.5","20962","17238","1.7","1.2","24500","38765","86.3","2.5","36023","3571","4.6","1.7","18956","3376","23.8","2.6","43241","14124","40.7","2.4","41944","12633","30.9","2.3","24153","2089","2873","177","41406","4448","34.4","4.6","41806","8925","65.6","4.6","40793","6333","70.8","4.7","51138","4310","23.9","4.6","21105","2528","5.3","2.4","41715","6460","1343","164","17803","1448","58.2","5.6","15652","1686","53.1","6.2","15576","1943","5.1","3.1","15972","7992","41.8","5.6","26300","7785","37.2","6.3","24408","9232","4.7","3.1","33750","102013","36.9","(X)","(X)","(X)","40.2","(X)","(X)","(X)","26.7","(X)","(X)","(X)",
"0500000US22125","West Feliciana Parish, Louisiana","3976","238","53967","13242","61.6","3.7","83623","8588","37.9","3.7","21783","1394","0.2","0.6","-","**","0.0","0.8","-","**","0.0","0.8","-","**","0.1","0.1","-","**","0.3","0.4","-","**","0.7","0.5","15417","76204","60.9","3.8","83841","8368","1.1","0.7","76667","99898","31.3","4.1","56563","21229","44.9","4.5","65875","15270","22.7","3.6","41549","4630","2914","231","75931","8511","40.1","5.0","73106","10647","59.9","5.0","79857","12619","71.0","5.4","93750","9653","19.1","4.7","20132","4485","9.9","3.9","46635","28925","1062","225","21236","5230","54.0","10.1","21162","8517","47.6","10.8","20724","9176","6.4","4.9","24583","45915","46.0","10.1","21375","18922","38.5","10.0","16951","5682","7.5","7.1","54293","9430","28.7","(X)","(X)","(X)","28.5","(X)","(X)","(X)","27.4","(X)","(X)","(X)",
"0500000US22127","Winn Parish, Louisiana","5371","294","32608","4686","72.4","2.7","40655","5647","26.1","2.5","16745","3258","0.8","0.4","9844","184903","0.0","0.6","-","**","0.0","0.6","-","**","0.0","0.6","-","**","0.7","0.6","27292","18428","1.6","0.6","87978","97013","70.9","2.6","40405","5126","5.8","2.4","14077","6442","25.9","2.5","47284","11984","41.1","2.4","40506","5313","27.2","2.2","20221","7084","3827","276","42417","7102","40.4","4.6","38378","11386","59.6","4.6","46351","9629","70.0","4.3","57962","6218","23.7","3.7","16856","3145","6.4","2.8","20833","17894","1544","246","16557","1768","56.3","6.1","15108","3380","53.6","6.2","14714","2758","2.7","1.7","46944","12023","43.7","6.1","17276","2836","39.0","5.5","17439","4020","4.7","3.8","16893","12995","31.6","(X)","(X)","(X)","34.2","(X)","(X)","(X)","22.7","(X)","(X)","(X)",
